order_id,ord_id,customer_id,cust_id,order_date,order_datetime,product_id,item_id,quantity,qty,unit_price,price,total_amount,order_total,shipping_cost,tax,discount,status,order_status,payment_method,shipping_address,notes,tracking_number
ORD_00912,912,78,CUST_0078,2023-10-31,,PROD_021,56,4,5,471.24,159.27,850.88,506.62,12.23,14.39,40.62,returned,delivered,bank_transfer,2428 Oak Ave,,TRK156281
ORD_00913,913,377,CUST_0377,12/8/2023,2023-04-28T10:26:00.000Z,PROD_071,18,2,1,92.92,216.76,920.87,455.69,0.00,30.97,0.00,returned,CANCELLED,debit_card,693 Main St,,TRK739684
ORD_00914,914,115,CUST_0115,12/6/2023,2023-05-13T02:55:00.000Z,PROD_067,79,7,2,346.09,134.85,159.52,539.28,23.20,41.03,0.00,returned,SHIPPED,bank_transfer,4064 Oak Ave,,TRK782527
ORD_00915,915,222,CUST_0222,6/5/2023,2023-01-15T04:43:00.000Z,PROD_082,117,1,3,53.78,115.71,365.74,395.38,23.53,44.81,18.21,SHIPPED,processing,credit_card,8390 Pine Rd,,
ORD_00916,916,224,CUST_0224,3/12/2023,2023-10-06T11:11:00.000Z,PROD_097,15,4,2,385.23,317.77,537.01,645.80,9.58,7.78,41.21,SHIPPED,processing,debit_card,771 Pine Rd,,
ORD_00917,917,154,CUST_0154,8/1/2023,2023-08-03T14:32:00.000Z,PROD_051,81,3,5,150.96,401.35,260.50,578.51,20.74,45.30,0.00,delivered,processing,paypal,8269 Main St,,
ORD_00918,918,400,CUST_0400,2023-01-27,2023-12-25T14:55:00.000Z,PROD_132,135,2,2,444.22,384.02,222.53,179.16,23.75,48.32,0.00,processing,,debit_card,800 Main St,Special delivery instructions,
ORD_00919,919,168,CUST_0168,6/9/2023,2023-06-30T20:00:00.000Z,PROD_016,116,4,3,396.34,87.44,1043.38,324.36,19.61,26.37,23.68,SHIPPED,CANCELLED,debit_card,9479 Pine Rd,,
ORD_00920,920,457,CUST_0457,11/25/2023,2023-06-03T20:54:00.000Z,PROD_024,105,3,5,19.95,279.22,966.44,832.88,0.00,32.90,0.00,SHIPPED,delivered,bank_transfer,9901 Oak Ave,,TRK684196
ORD_00921,921,127,CUST_0127,7/25/2023,2023-10-06T14:41:00.000Z,PROD_016,84,8,5,434.97,382.99,217.92,270.80,14.68,36.77,0.00,delivered,delivered,debit_card,4863 Oak Ave,,TRK379742
ORD_00922,922,299,CUST_0299,9/10/2023,2023-11-23T18:34:00.000Z,PROD_122,174,5,2,289.18,159.25,157.24,662.61,21.50,30.35,0.00,,,cash,9784 Pine Rd,,
ORD_00923,923,395,CUST_0395,2023-05-21,2023-06-22T21:12:00.000Z,PROD_123,63,1,1,136.45,357.78,74.10,155.34,24.57,36.73,0.00,processing,delivered,cash,734 Main St,,
ORD_00924,924,69,CUST_0069,2023-06-30,2023-08-06T10:57:00.000Z,PROD_054,179,8,2,71.97,69.76,304.63,55.50,0.00,47.17,0.00,,CANCELLED,cash,1904 Main St,,TRK573633
ORD_00925,925,59,CUST_0059,12/27/2023,2023-03-14T19:22:00.000Z,PROD_101,111,10,1,402.27,235.67,732.35,170.94,21.32,43.71,0.00,,SHIPPED,cash,2827 Pine Rd,,
ORD_00926,926,443,CUST_0443,2023-10-01,2023-08-27T05:27:00.000Z,PROD_176,74,8,4,356.46,313.20,338.45,222.85,23.05,49.44,0.00,pending,processing,bank_transfer,4348 Oak Ave,,TRK204312
ORD_00927,927,180,CUST_0180,1/17/2023,2023-09-08T18:27:00.000Z,PROD_053,198,1,3,372.06,118.08,917.02,415.35,18.58,4.73,0.00,SHIPPED,returned,debit_card,8523 Main St,,
ORD_00928,928,334,CUST_0334,8/3/2023,2023-05-28T03:33:00.000Z,PROD_119,117,6,3,451.53,313.44,430.07,90.80,7.28,48.74,0.00,CANCELLED,SHIPPED,credit_card,8697 Oak Ave,,TRK436277
ORD_00929,929,298,CUST_0298,10/11/2023,2023-07-22T08:35:00.000Z,PROD_069,91,3,1,391.52,228.23,198.41,95.17,0.00,30.92,0.00,returned,pending,cash,8778 Main St,,TRK631395
ORD_00930,930,5,CUST_0005,2023-09-08,2023-01-02T01:52:00.000Z,PROD_110,185,8,1,12.70,254.10,813.48,454.96,16.72,45.15,0.00,pending,,cash,9499 Pine Rd,,TRK184973
ORD_00931,931,239,CUST_0239,5/2/2023,2023-09-12T14:41:00.000Z,PROD_184,143,7,2,268.05,40.52,85.21,200.46,21.55,30.34,0.00,SHIPPED,pending,credit_card,5953 Pine Rd,,TRK407785
ORD_00932,932,119,CUST_0119,5/1/2023,2023-09-11T16:20:00.000Z,PROD_025,44,7,4,71.76,328.29,924.75,602.40,0.00,33.84,0.00,returned,processing,bank_transfer,3729 Pine Rd,,TRK419990
ORD_00933,933,120,CUST_0120,2/24/2023,2023-11-13T21:19:00.000Z,PROD_070,23,9,5,169.74,383.20,355.99,148.74,13.09,2.48,0.00,processing,CANCELLED,credit_card,333 Oak Ave,,
ORD_00934,934,71,CUST_0071,6/17/2023,2023-01-12T21:13:00.000Z,PROD_068,23,7,4,346.94,225.08,524.43,719.09,5.45,49.96,0.00,returned,CANCELLED,bank_transfer,6273 Oak Ave,,TRK286391
ORD_00935,935,115,CUST_0115,8/3/2023,,PROD_146,99,8,5,113.06,144.62,265.57,260.46,0.00,51.03,10.31,pending,SHIPPED,paypal,8521 Main St,Special delivery instructions,TRK484732
ORD_00936,936,298,CUST_0298,1/13/2023,2023-02-22T10:32:00.000Z,PROD_016,15,9,3,66.61,219.28,101.94,628.31,0.00,21.50,14.93,,,cash,585 Pine Rd,,TRK568358
ORD_00937,937,360,CUST_0360,2023-12-01,2023-03-08T00:10:00.000Z,PROD_009,152,1,4,331.07,157.36,390.26,727.08,0.00,40.68,0.00,delivered,returned,debit_card,321 Pine Rd,,
ORD_00938,938,219,CUST_0219,2/7/2023,2023-09-11T07:19:00.000Z,PROD_116,90,3,2,258.21,229.93,676.83,269.31,0.00,36.26,0.00,returned,pending,bank_transfer,5209 Oak Ave,,TRK296045
ORD_00939,939,308,CUST_0308,2/27/2023,2023-11-03T13:27:00.000Z,PROD_109,51,7,2,192.64,50.92,789.62,674.49,0.00,6.32,33.23,pending,returned,credit_card,5232 Oak Ave,,TRK243662
ORD_00940,940,464,CUST_0464,11/2/2023,2023-05-10T05:42:00.000Z,PROD_107,4,6,3,99.62,91.18,441.58,194.06,18.51,51.33,0.00,SHIPPED,processing,debit_card,3544 Oak Ave,Special delivery instructions,
ORD_00941,941,102,CUST_0102,2/19/2023,2023-08-24T07:55:00.000Z,PROD_122,171,3,1,20.08,171.05,700.51,712.13,16.56,16.67,0.00,delivered,processing,credit_card,9907 Main St,,TRK223497
ORD_00942,942,358,CUST_0358,9/18/2023,2023-12-06T15:59:00.000Z,PROD_160,72,5,1,147.05,171.40,399.13,134.79,0.00,14.48,0.00,delivered,delivered,credit_card,5163 Oak Ave,,
ORD_00943,943,302,CUST_0302,11/24/2023,2023-03-05T14:58:00.000Z,PROD_018,102,7,1,122.01,170.72,274.64,671.70,11.01,3.03,0.00,,returned,paypal,446 Pine Rd,,TRK805231
ORD_00944,944,76,CUST_0076,9/14/2023,,PROD_173,173,4,4,74.03,88.33,735.96,593.86,11.65,37.86,8.69,SHIPPED,returned,bank_transfer,8128 Main St,,TRK246897
ORD_00945,945,342,CUST_0342,3/6/2023,2023-06-13T02:03:00.000Z,PROD_036,31,8,3,467.33,18.44,443.84,700.75,16.53,5.53,0.00,returned,delivered,credit_card,1453 Oak Ave,,TRK236731
ORD_00946,946,10,CUST_0010,12/25/2023,,PROD_104,7,8,4,269.50,193.96,167.60,250.30,0.00,32.67,6.55,CANCELLED,processing,cash,2016 Main St,,TRK879042
ORD_00947,947,50,CUST_0050,12/11/2023,2023-10-07T01:17:00.000Z,PROD_039,5,1,5,470.48,378.47,604.15,210.41,0.00,41.66,23.69,returned,returned,debit_card,9563 Oak Ave,Special delivery instructions,
ORD_00948,948,22,CUST_0022,12/11/2023,2023-03-04T16:22:00.000Z,PROD_074,4,10,2,442.17,286.75,996.11,431.21,10.70,36.71,0.00,delivered,CANCELLED,bank_transfer,1943 Main St,,TRK390896
ORD_00949,949,363,CUST_0363,,2023-06-03T20:11:00.000Z,PROD_018,77,10,3,468.16,193.13,366.53,174.83,0.00,46.56,0.00,,,bank_transfer,7395 Pine Rd,Special delivery instructions,TRK181679
ORD_00950,950,48,CUST_0048,4/6/2023,,PROD_061,89,5,4,363.61,374.61,256.72,452.60,7.93,34.78,9.53,CANCELLED,delivered,debit_card,9550 Main St,,TRK194383
ORD_00951,951,167,CUST_0167,2023-05-21,2023-06-06T23:05:00.000Z,PROD_146,115,6,4,354.39,20.61,129.32,102.92,0.00,43.31,0.00,CANCELLED,CANCELLED,bank_transfer,8852 Pine Rd,,TRK460572
ORD_00952,952,236,CUST_0236,2023-11-22,,PROD_014,126,10,2,374.75,290.02,222.46,493.54,16.53,8.81,0.00,pending,returned,paypal,8714 Oak Ave,,TRK634480
ORD_00953,953,164,CUST_0164,3/10/2023,,PROD_200,54,7,3,480.28,187.60,167.93,800.99,9.44,30.47,0.00,returned,,cash,3256 Oak Ave,,TRK379703
ORD_00954,954,348,CUST_0348,3/7/2023,2023-08-21T08:59:00.000Z,PROD_176,4,6,1,243.57,146.77,585.72,468.54,0.00,34.10,0.00,returned,CANCELLED,bank_transfer,6313 Pine Rd,Special delivery instructions,TRK188569
ORD_00955,955,384,CUST_0384,5/19/2023,2023-10-17T03:16:00.000Z,PROD_057,181,3,5,127.94,286.56,743.29,694.74,6.11,48.72,17.12,,processing,credit_card,6515 Main St,,TRK216125
ORD_00956,956,331,CUST_0331,2023-10-31,2023-07-13T04:18:00.000Z,PROD_043,32,9,4,88.90,21.13,659.18,750.70,0.00,44.92,38.65,CANCELLED,SHIPPED,debit_card,3036 Main St,,
ORD_00957,957,468,CUST_0468,2023-06-07,,PROD_124,36,2,5,443.26,242.07,968.62,826.19,0.00,39.69,0.00,,returned,credit_card,9040 Oak Ave,,
ORD_00958,958,292,CUST_0292,4/1/2023,2023-12-15T13:17:00.000Z,PROD_081,29,10,5,254.15,161.25,393.43,772.28,19.11,39.49,0.00,SHIPPED,returned,paypal,4415 Pine Rd,,TRK469952
ORD_00959,959,110,CUST_0110,2023-02-18,2023-10-13T03:33:00.000Z,PROD_106,24,1,3,432.18,296.33,578.14,192.33,7.78,16.37,12.37,CANCELLED,,debit_card,7240 Oak Ave,,
ORD_00960,960,282,CUST_0282,9/10/2023,2023-08-28T02:57:00.000Z,PROD_026,194,5,2,495.53,174.45,478.05,208.81,0.00,19.15,4.24,processing,SHIPPED,credit_card,1244 Pine Rd,,
ORD_00961,961,84,CUST_0084,2023-11-30,2023-08-22T11:30:00.000Z,PROD_163,23,3,1,347.32,86.36,104.06,685.23,0.00,12.26,0.00,delivered,delivered,cash,4641 Main St,,TRK306110
ORD_00962,962,375,CUST_0375,2023-12-19,2023-05-04T21:59:00.000Z,PROD_045,163,7,1,500.12,325.67,246.43,305.02,5.70,13.26,0.00,returned,processing,bank_transfer,1526 Oak Ave,,TRK353179
ORD_00963,963,411,CUST_0411,2/7/2023,2023-04-24T15:28:00.000Z,PROD_099,59,10,3,438.38,288.08,453.92,276.31,8.90,14.12,0.00,SHIPPED,processing,debit_card,7979 Oak Ave,,TRK892885
ORD_00964,964,208,CUST_0208,,2023-09-11T02:29:00.000Z,PROD_007,120,5,2,416.63,91.42,503.91,359.67,0.00,26.01,0.00,SHIPPED,CANCELLED,debit_card,3764 Pine Rd,,TRK485542
ORD_00965,965,161,CUST_0161,6/12/2023,2023-09-23T23:49:00.000Z,PROD_033,47,7,3,280.31,321.78,278.37,510.00,23.60,45.18,0.00,,SHIPPED,cash,7780 Pine Rd,,
ORD_00966,966,280,CUST_0280,10/10/2023,2023-04-03T23:33:00.000Z,PROD_016,194,4,2,235.82,193.70,454.38,756.59,23.11,48.19,0.00,pending,,bank_transfer,6040 Oak Ave,,
ORD_00967,967,259,CUST_0259,2023-03-07,2023-06-06T20:16:00.000Z,PROD_080,105,6,3,502.15,58.42,255.70,83.92,8.68,26.86,0.00,pending,pending,cash,1341 Main St,,TRK161705
ORD_00968,968,418,CUST_0418,8/24/2023,2023-02-17T20:54:00.000Z,PROD_111,85,3,1,72.68,363.47,584.31,447.72,8.23,2.30,13.55,SHIPPED,CANCELLED,cash,12 Oak Ave,,
ORD_00969,969,353,CUST_0353,9/14/2023,2023-04-01T18:38:00.000Z,PROD_188,13,7,4,102.62,51.69,79.86,598.18,19.96,49.14,0.00,pending,SHIPPED,credit_card,8539 Pine Rd,Special delivery instructions,
ORD_00970,970,9,CUST_0009,10/21/2023,2023-06-06T11:46:00.000Z,PROD_025,98,8,2,462.69,213.40,932.44,820.24,0.00,38.87,38.98,,CANCELLED,bank_transfer,3497 Pine Rd,,TRK375039
ORD_00971,971,276,CUST_0276,2023-02-01,2023-10-13T22:13:00.000Z,PROD_049,157,10,5,56.89,259.91,435.13,122.49,0.00,11.71,37.09,SHIPPED,delivered,credit_card,9088 Oak Ave,,
ORD_00972,972,444,CUST_0444,8/26/2023,2023-10-20T10:06:00.000Z,PROD_162,11,8,2,23.00,87.05,731.59,201.94,13.29,13.72,31.64,SHIPPED,processing,bank_transfer,4045 Oak Ave,,TRK444076
ORD_00973,973,368,CUST_0368,,2023-05-19T10:12:00.000Z,PROD_124,194,8,3,325.60,376.56,858.19,663.42,0.00,19.27,9.99,pending,pending,cash,5962 Oak Ave,Special delivery instructions,TRK616552
ORD_00974,974,247,CUST_0247,,2023-12-20T12:40:00.000Z,PROD_044,6,3,3,255.69,54.21,913.33,381.27,19.97,39.23,42.98,CANCELLED,processing,debit_card,5151 Oak Ave,,TRK961086
ORD_00975,975,298,CUST_0298,10/22/2023,2023-01-12T17:45:00.000Z,PROD_080,40,4,2,390.47,69.55,778.35,617.77,14.22,22.71,0.00,CANCELLED,,cash,1079 Pine Rd,,TRK890740
ORD_00976,976,119,CUST_0119,9/26/2023,,PROD_085,23,10,1,319.16,60.83,139.75,738.75,0.00,34.81,0.00,CANCELLED,CANCELLED,bank_transfer,8406 Main St,,TRK556209
ORD_00977,977,142,CUST_0142,2023-12-02,2023-04-26T16:40:00.000Z,PROD_011,14,1,1,452.16,348.80,612.27,702.17,16.07,45.03,0.00,processing,,paypal,8263 Pine Rd,,
ORD_00978,978,216,CUST_0216,2023-12-04,2023-11-08T10:10:00.000Z,PROD_092,197,7,2,264.91,168.71,864.61,647.21,10.39,15.97,15.68,delivered,SHIPPED,paypal,7033 Pine Rd,,
ORD_00979,979,92,CUST_0092,7/18/2023,2023-08-07T20:51:00.000Z,PROD_027,121,7,3,55.15,180.33,1036.87,463.19,0.00,36.49,31.10,delivered,processing,paypal,8305 Pine Rd,,
ORD_00980,980,317,CUST_0317,2023-05-10,2023-02-24T07:58:00.000Z,PROD_187,65,3,2,40.62,373.21,1002.19,501.97,19.56,24.64,0.00,delivered,pending,debit_card,3642 Oak Ave,,TRK355180
ORD_00981,981,458,CUST_0458,2023-12-11,2023-04-06T01:10:00.000Z,PROD_053,24,2,2,409.51,240.35,481.12,519.22,0.00,33.74,0.00,delivered,pending,paypal,6196 Pine Rd,Special delivery instructions,TRK209323
ORD_00982,982,39,CUST_0039,6/11/2023,2023-03-24T00:46:00.000Z,PROD_156,154,2,2,236.86,185.15,486.98,107.19,0.00,12.75,0.00,pending,,credit_card,7246 Pine Rd,,TRK452209
ORD_00983,983,422,CUST_0422,10/20/2023,2023-08-15T11:26:00.000Z,PROD_167,116,5,2,287.26,385.56,450.95,780.33,15.67,36.14,0.00,SHIPPED,processing,bank_transfer,1029 Pine Rd,Special delivery instructions,TRK325820
ORD_00984,984,387,CUST_0387,8/24/2023,,PROD_029,134,2,4,223.43,117.52,193.44,182.79,5.53,37.03,0.00,,SHIPPED,credit_card,1757 Main St,,
ORD_00985,985,114,CUST_0114,2023-03-21,2023-05-11T01:57:00.000Z,PROD_102,9,7,3,461.22,75.17,93.55,400.64,15.13,50.60,36.86,CANCELLED,delivered,cash,2779 Pine Rd,,
ORD_00986,986,84,CUST_0084,12/20/2023,,PROD_083,94,8,4,17.97,233.70,973.53,249.51,14.35,14.88,0.00,delivered,delivered,debit_card,1611 Pine Rd,,
ORD_00987,987,412,CUST_0412,,,PROD_190,125,8,3,394.03,283.19,349.66,266.94,18.42,31.93,5.65,,pending,credit_card,4549 Oak Ave,,TRK311623
ORD_00988,988,447,CUST_0447,,2023-10-07T11:50:00.000Z,PROD_052,168,1,5,458.14,335.35,298.53,83.40,0.00,31.90,0.00,processing,CANCELLED,cash,6578 Pine Rd,,
ORD_00989,989,452,CUST_0452,1/14/2023,,PROD_085,153,4,2,414.46,70.42,331.58,175.54,15.95,51.68,0.00,SHIPPED,CANCELLED,paypal,811 Oak Ave,Special delivery instructions,TRK765926
ORD_00990,990,202,CUST_0202,8/8/2023,2023-03-22T23:34:00.000Z,PROD_032,33,9,2,438.51,285.27,474.51,703.67,0.00,21.18,0.00,delivered,pending,paypal,7216 Main St,Special delivery instructions,TRK279230
ORD_00991,991,2,CUST_0002,6/11/2023,2023-07-06T23:36:00.000Z,PROD_074,41,1,2,319.72,192.22,818.85,507.88,19.75,17.69,0.00,,processing,credit_card,277 Oak Ave,,TRK782845
ORD_00992,992,22,CUST_0022,4/18/2023,,PROD_194,181,4,5,464.53,32.72,484.89,602.39,21.78,14.99,0.00,,pending,credit_card,5960 Oak Ave,,
ORD_00993,993,89,CUST_0089,3/17/2023,2023-01-06T03:02:00.000Z,PROD_145,103,3,2,22.57,354.99,214.50,474.71,10.22,30.08,34.29,,SHIPPED,cash,7679 Oak Ave,,
ORD_00994,994,19,CUST_0019,3/13/2023,2023-02-09T03:19:00.000Z,PROD_058,129,4,3,434.53,194.78,868.18,505.38,0.00,21.96,0.73,returned,pending,credit_card,6682 Main St,,
ORD_00995,995,121,CUST_0121,11/7/2023,2023-09-18T13:16:00.000Z,PROD_103,179,3,3,240.64,253.80,981.48,360.56,0.00,6.60,0.00,CANCELLED,processing,paypal,9623 Oak Ave,,TRK530184
ORD_00996,996,393,CUST_0393,2023-05-22,2023-12-19T11:23:00.000Z,PROD_079,192,5,3,398.60,145.82,1044.12,496.60,16.92,6.64,4.10,returned,processing,bank_transfer,8841 Main St,Special delivery instructions,
ORD_00997,997,290,CUST_0290,1/19/2023,2023-10-06T16:41:00.000Z,PROD_056,148,3,3,113.31,361.29,593.38,311.62,12.26,26.44,0.00,returned,,cash,1892 Pine Rd,,
ORD_00998,998,205,CUST_0205,9/16/2023,2023-11-04T10:19:00.000Z,PROD_163,158,8,5,70.27,91.43,398.45,705.24,24.52,44.16,0.00,processing,SHIPPED,paypal,4661 Main St,,TRK538230
ORD_00999,999,178,CUST_0178,2023-11-02,2023-05-20T11:35:00.000Z,PROD_025,38,1,4,224.37,361.22,297.69,389.65,16.74,44.71,0.00,pending,SHIPPED,paypal,1954 Oak Ave,Special delivery instructions,
ORD_01000,1000,165,CUST_0165,12/1/2023,2023-03-13T15:19:00.000Z,PROD_112,145,1,1,181.34,295.60,678.60,468.33,0.00,20.88,0.00,CANCELLED,SHIPPED,paypal,9248 Oak Ave,,TRK367623
